"Bcell"	"MCL"	"BtoMCL_logFC"	"BtoMCL_adj.P.Val"	"combo.name"
"1622"	"1"	"1"	"-0.131153920"	"8.710192e-13"	"1622"
"51001"	"1"	"1"	" 0.101172244"	"8.716855e-13"	"51001"
"5216"	"1"	"1"	" 0.126963076"	"9.326790e-13"	"5216"
"3606"	"1"	"1"	" 0.165578925"	"8.197607e-13"	"3606"
"6815"	"1"	"1"	"-0.072573054"	"9.285586e-13"	"6815"
"200734"	"1"	"1"	"-0.147667299"	"9.137968e-13"	"200734"
"1534"	"1"	"1"	" 0.082562751"	"9.596153e-13"	"1534"
"1161"	"1"	"1"	" 0.059251468"	"9.002062e-13"	"1161"
"9736"	"1"	"1"	"-0.088429281"	"1.104775e-12"	"9736"
"255520"	"1"	"1"	" 0.073792689"	"1.053557e-12"	"255520"
"81846"	"1"	"1"	" 0.092927049"	"8.630775e-13"	"81846"
"23231"	"1"	"1"	"-0.208462233"	"1.228732e-12"	"23231"
"65062"	"1"	"1"	" 0.102776160"	"9.137968e-13"	"65062"
"284129"	"1"	"1"	" 0.105432491"	"1.179253e-12"	"284129"
"91752"	"1"	"1"	" 0.270202695"	"1.064188e-12"	"91752"
"3604"	"1"	"1"	" 0.109090667"	"9.582274e-13"	"3604"
"100507006"	"1"	"1"	"-0.166089022"	"1.228732e-12"	"100507006"
"63925"	"1"	"1"	"-0.050100341"	"1.126022e-12"	"63925"
"57600"	"1"	"1"	" 0.117367227"	"9.218951e-13"	"57600"
"23129"	"1"	"1"	" 0.166280209"	"1.250318e-12"	"23129"
"11221"	"1"	"1"	"-0.160764201"	"1.299707e-12"	"11221"
"29091"	"1"	"1"	"-0.139426426"	"1.248192e-12"	"29091"
"83656"	"1"	"1"	"-0.079397009"	"1.250318e-12"	"83656"
"10160"	"1"	"1"	" 0.146057540"	"1.418961e-12"	"10160"
"64112"	"1"	"1"	"-0.099748173"	"1.587877e-12"	"64112"
"2908"	"1"	"1"	"-0.140250743"	"1.627992e-12"	"2908"
"54545"	"1"	"1"	"-0.099919424"	"1.576880e-12"	"54545"
"153733"	"1"	"1"	" 0.118083369"	"1.321895e-12"	"153733"
"7050"	"1"	"1"	" 0.096357504"	"1.491589e-12"	"7050"
"84557"	"1"	"1"	" 0.114377219"	"1.675679e-12"	"84557"
"8346"	"1"	"1"	"-0.154818686"	"1.738851e-12"	"8346"
"10787"	"1"	"1"	" 0.119159457"	"1.486515e-12"	"10787"
"4670"	"1"	"1"	"-0.108490748"	"1.952556e-12"	"4670"
"117178"	"1"	"1"	" 0.093945509"	"1.389616e-12"	"117178"
"10314"	"1"	"1"	"-0.109287085"	"1.944888e-12"	"10314"
"166"	"1"	"1"	" 0.129303489"	"2.024783e-12"	"166"
"11338"	"1"	"1"	" 0.056409640"	"2.029097e-12"	"11338"
"283635"	"1"	"1"	" 0.074107454"	"1.835377e-12"	"283635"
"23506"	"1"	"1"	"-0.084946740"	"2.139695e-12"	"23506"
"145173"	"1"	"1"	"-0.177105527"	"2.002310e-12"	"145173"
"5636"	"1"	"1"	"-0.173326815"	"2.288727e-12"	"5636"
"3775"	"1"	"1"	" 0.089771539"	"1.849322e-12"	"3775"
"1977"	"1"	"1"	"-0.064029217"	"2.217653e-12"	"1977"
"1646"	"1"	"1"	"-0.125838143"	"2.418576e-12"	"1646"
"54502"	"1"	"1"	" 0.111615435"	"2.111687e-12"	"54502"
"2923"	"1"	"1"	"-0.111015431"	"2.281841e-12"	"2923"
"51091"	"1"	"1"	" 0.059776711"	"1.894365e-12"	"51091"
"23677"	"1"	"1"	" 0.247527008"	"2.039178e-12"	"23677"
"7535"	"1"	"1"	" 0.204597744"	"2.053194e-12"	"7535"
"55529"	"1"	"1"	" 0.122218671"	"2.087197e-12"	"55529"
"3589"	"1"	"1"	" 0.058474887"	"1.997827e-12"	"3589"
"11227"	"1"	"1"	"-0.061735054"	"2.628163e-12"	"11227"
"25819"	"1"	"1"	" 0.043315266"	"2.175664e-12"	"25819"
"79191"	"1"	"1"	" 0.195393523"	"2.159993e-12"	"79191"
"119391"	"1"	"1"	" 0.079266103"	"2.552021e-12"	"119391"
"54994"	"1"	"1"	"-0.065997215"	"3.197530e-12"	"54994"
"4100"	"1"	"1"	" 0.079790845"	"2.281592e-12"	"4100"
"57117"	"1"	"1"	" 0.068175971"	"3.119197e-12"	"57117"
"10042"	"1"	"1"	" 0.083962854"	"2.965552e-12"	"10042"
"2155"	"1"	"1"	"-0.047929375"	"2.734035e-12"	"2155"
"604"	"1"	"1"	"-0.228698098"	"3.506097e-12"	"604"
"2762"	"1"	"1"	"-0.214125347"	"3.526243e-12"	"2762"
"9244"	"1"	"1"	"-0.089077050"	"3.476226e-12"	"9244"
"378708"	"1"	"1"	" 0.102522747"	"3.264098e-12"	"378708"
"8239"	"1"	"1"	"-0.084235082"	"3.995771e-12"	"8239"
"10342"	"1"	"1"	" 0.104851009"	"4.163509e-12"	"10342"
"7168"	"1"	"1"	" 0.153881302"	"3.810956e-12"	"7168"
"80008"	"1"	"1"	"-0.216966922"	"4.258661e-12"	"80008"
"83755"	"1"	"1"	"-0.076898587"	"3.403231e-12"	"83755"
"200894"	"1"	"1"	" 0.082302151"	"3.423926e-12"	"200894"
"55706"	"1"	"1"	"-0.116804885"	"4.721864e-12"	"55706"
"146336"	"1"	"1"	"-0.067893566"	"3.552108e-12"	"146336"
"55700"	"1"	"1"	" 0.089291703"	"4.690339e-12"	"55700"
"5903"	"1"	"1"	"-0.079759187"	"4.744844e-12"	"5903"
"8110"	"1"	"1"	"-0.103385665"	"3.847404e-12"	"8110"
"375"	"1"	"1"	" 0.066738219"	"5.025902e-12"	"375"
"200010"	"1"	"1"	"-0.058910590"	"3.942633e-12"	"200010"
"729799"	"1"	"1"	"-0.098335157"	"4.022811e-12"	"729799"
"84168"	"1"	"1"	" 0.072565889"	"4.315590e-12"	"84168"
"168850"	"1"	"1"	"-0.068136559"	"4.796693e-12"	"168850"
"4790"	"1"	"1"	"-0.106596711"	"5.764921e-12"	"4790"
"160335"	"1"	"1"	" 0.083403162"	"4.126488e-12"	"160335"
"8367"	"1"	"1"	"-0.200079428"	"5.163542e-12"	"8367"
"8996"	"1"	"1"	" 0.049724863"	"4.388789e-12"	"8996"
"112464"	"1"	"1"	" 0.108681406"	"4.142185e-12"	"112464"
"83742"	"1"	"1"	" 0.106987903"	"4.820872e-12"	"83742"
"9533"	"1"	"1"	" 0.063278031"	"5.685732e-12"	"9533"
"389203"	"1"	"1"	"-0.119419601"	"6.010845e-12"	"389203"
"51496"	"1"	"1"	"-0.100717281"	"5.930639e-12"	"51496"
"3303"	"1"	"1"	"-0.368580312"	"6.597759e-12"	"3303"
"9360"	"1"	"1"	" 0.078605137"	"6.047254e-12"	"9360"
"57713"	"1"	"1"	" 0.139270153"	"4.802785e-12"	"57713"
"9562"	"1"	"1"	" 0.106593316"	"5.474067e-12"	"9562"
"26057"	"1"	"1"	"-0.073702515"	"6.827771e-12"	"26057"
"5036"	"1"	"1"	" 0.104516716"	"6.605054e-12"	"5036"
"90864"	"1"	"1"	" 0.085523157"	"6.785159e-12"	"90864"
"4199"	"1"	"1"	" 0.126956938"	"5.199984e-12"	"4199"
"830"	"1"	"1"	"-0.129934965"	"8.073791e-12"	"830"
"100507117"	"1"	"1"	"-0.126018713"	"6.721350e-12"	"100507117"
"9364"	"1"	"1"	" 0.066637544"	"7.489534e-12"	"9364"
"11019"	"1"	"1"	" 0.080113237"	"7.560624e-12"	"11019"
"51629"	"1"	"1"	" 0.116157494"	"8.837134e-12"	"51629"
"951"	"1"	"1"	" 0.201008657"	"9.317688e-12"	"951"
"89857"	"1"	"1"	"-0.231483860"	"9.249260e-12"	"89857"
"145474"	"1"	"1"	"-0.138347335"	"7.343577e-12"	"145474"
"11006"	"1"	"1"	" 0.167036295"	"6.590996e-12"	"11006"
"412"	"1"	"1"	"-0.075756448"	"8.068582e-12"	"412"
"8364"	"1"	"1"	"-0.358860528"	"9.937161e-12"	"8364"
"57733"	"1"	"1"	"-0.064964091"	"6.905453e-12"	"57733"
"10260"	"1"	"1"	"-0.155848286"	"9.526350e-12"	"10260"
"79709"	"1"	"1"	" 0.085912501"	"9.617331e-12"	"79709"
"55812"	"1"	"1"	" 0.086158020"	"7.098779e-12"	"55812"
"3012"	"1"	"1"	"-0.369961936"	"9.617331e-12"	"3012"
"26232"	"1"	"1"	"-0.089353516"	"9.718201e-12"	"26232"
"79953"	"1"	"1"	" 0.062274480"	"9.350906e-12"	"79953"
"5660"	"1"	"1"	" 0.138553734"	"1.199902e-11"	"5660"
"28965"	"1"	"1"	" 0.065937626"	"8.130786e-12"	"28965"
"7782"	"1"	"1"	"-0.052614928"	"8.495517e-12"	"7782"
"2109"	"1"	"1"	"-0.114593558"	"1.283161e-11"	"2109"
"338799"	"1"	"1"	" 0.101301877"	"1.176405e-11"	"338799"
"10199"	"1"	"1"	" 0.091905325"	"1.316882e-11"	"10199"
"9601"	"1"	"1"	"-0.105634792"	"1.472128e-11"	"9601"
"4291"	"1"	"1"	" 0.077298476"	"1.109429e-11"	"4291"
"7321"	"1"	"1"	" 0.069558431"	"1.402795e-11"	"7321"
"84330"	"1"	"1"	"-0.070395102"	"1.472128e-11"	"84330"
"4782"	"1"	"1"	" 0.066425174"	"1.105934e-11"	"4782"
"84687"	"1"	"1"	" 0.066344391"	"1.338728e-11"	"84687"
"8228"	"1"	"1"	"-0.088602924"	"1.316882e-11"	"8228"
"114823"	"1"	"1"	" 0.171657252"	"1.357934e-11"	"114823"
"145482"	"1"	"1"	" 0.099146269"	"1.074947e-11"	"145482"
"9425"	"1"	"1"	" 0.064344818"	"1.467096e-11"	"9425"
"23787"	"1"	"1"	" 0.100508275"	"1.629092e-11"	"23787"
"4133"	"1"	"1"	"-0.105407706"	"1.488684e-11"	"4133"
"527"	"1"	"1"	" 0.092111044"	"1.703754e-11"	"527"
"8875"	"1"	"1"	"-0.263508505"	"1.741041e-11"	"8875"
"90693"	"1"	"1"	"-0.142231916"	"1.600470e-11"	"90693"
"11266"	"1"	"1"	" 0.088511871"	"1.655333e-11"	"11266"
"8079"	"1"	"1"	" 0.081410313"	"1.651588e-11"	"8079"
"10957"	"1"	"1"	"-0.162138377"	"1.869819e-11"	"10957"
"23059"	"1"	"1"	" 0.065374961"	"1.323484e-11"	"23059"
"2266"	"1"	"1"	"-0.097541423"	"1.472128e-11"	"2266"
"25966"	"1"	"1"	" 0.123291763"	"1.448777e-11"	"25966"
"65123"	"1"	"1"	" 0.123683606"	"1.948541e-11"	"65123"
"7546"	"1"	"1"	" 0.119851461"	"1.310081e-11"	"7546"
"650"	"1"	"1"	" 0.088758196"	"1.338728e-11"	"650"
"56906"	"1"	"1"	" 0.133608529"	"1.429376e-11"	"56906"
"7164"	"1"	"1"	" 0.121544724"	"1.885746e-11"	"7164"
"84525"	"1"	"1"	"-0.431761363"	"2.248877e-11"	"84525"
"287"	"1"	"1"	" 0.093993954"	"1.617156e-11"	"287"
"23594"	"1"	"1"	" 0.133341598"	"2.241457e-11"	"23594"
"51666"	"1"	"1"	"-0.026807183"	"1.660882e-11"	"51666"
"4744"	"1"	"1"	"-0.080384433"	"1.937232e-11"	"4744"
"200844"	"1"	"1"	"-0.101420732"	"1.712394e-11"	"200844"
"55957"	"1"	"1"	" 0.067054729"	"1.986674e-11"	"55957"
"153218"	"1"	"1"	"-0.067574447"	"2.000580e-11"	"153218"
"23379"	"1"	"1"	" 0.080262539"	"2.622059e-11"	"23379"
"302"	"1"	"1"	" 0.217760902"	"2.467420e-11"	"302"
"3953"	"1"	"1"	" 0.151952300"	"1.900309e-11"	"3953"
"79856"	"1"	"1"	"-0.164045645"	"2.655780e-11"	"79856"
"2817"	"1"	"1"	"-0.069757951"	"2.439773e-11"	"2817"
"124626"	"1"	"1"	"-0.104516872"	"2.068659e-11"	"124626"
"8853"	"1"	"1"	" 0.159570299"	"2.015181e-11"	"8853"
"9880"	"1"	"1"	" 0.054664600"	"2.376391e-11"	"9880"
"10196"	"1"	"1"	" 0.073824250"	"2.726222e-11"	"10196"
"4835"	"1"	"1"	" 0.173335396"	"2.380940e-11"	"4835"
"55500"	"1"	"1"	"-0.068358183"	"2.813923e-11"	"55500"
"6625"	"1"	"1"	" 0.118839213"	"3.063612e-11"	"6625"
"26234"	"1"	"1"	"-0.074929603"	"3.063612e-11"	"26234"
"203068"	"1"	"1"	" 0.115490924"	"3.229842e-11"	"203068"
"10927"	"1"	"1"	" 0.137983235"	"3.063265e-11"	"10927"
"123228"	"1"	"1"	" 0.058888789"	"2.190337e-11"	"123228"
"6640"	"1"	"1"	"-0.125460432"	"3.048651e-11"	"6640"
"7291"	"1"	"1"	" 0.095353371"	"2.284941e-11"	"7291"
"57205"	"1"	"1"	"-0.333557003"	"3.243993e-11"	"57205"
"23276"	"1"	"1"	"-0.095621285"	"3.442321e-11"	"23276"
"79763"	"1"	"1"	" 0.077635011"	"3.461927e-11"	"79763"
"5973"	"1"	"1"	" 0.102190132"	"3.213159e-11"	"5973"
"4257"	"1"	"1"	" 0.164664538"	"3.426706e-11"	"4257"
"1717"	"1"	"1"	"-0.111754349"	"3.715683e-11"	"1717"
"6737"	"1"	"1"	" 0.065204989"	"3.364019e-11"	"6737"
"79064"	"1"	"1"	"-0.117125453"	"4.014814e-11"	"79064"
"998"	"1"	"1"	"-0.085966476"	"3.871687e-11"	"998"
"11129"	"1"	"1"	" 0.115902905"	"4.243073e-11"	"11129"
"285313"	"1"	"1"	"-0.066538147"	"3.810258e-11"	"285313"
"5305"	"1"	"1"	"-0.122997636"	"4.635533e-11"	"5305"
"80162"	"1"	"1"	" 0.130200609"	"3.822269e-11"	"80162"
"63922"	"1"	"1"	" 0.094205096"	"4.272286e-11"	"63922"
"3006"	"1"	"1"	"-0.379198235"	"5.052199e-11"	"3006"
"7044"	"1"	"1"	"-0.042385835"	"4.336681e-11"	"7044"
"5516"	"1"	"1"	" 0.073407076"	"4.298826e-11"	"5516"
"2117"	"1"	"1"	"-0.086523763"	"4.243073e-11"	"2117"
"81606"	"1"	"1"	"-0.213126765"	"5.620935e-11"	"81606"
"131566"	"1"	"1"	" 0.066197456"	"3.938719e-11"	"131566"
"85461"	"1"	"1"	" 0.131227907"	"3.612200e-11"	"85461"
"282974"	"1"	"1"	" 0.046601088"	"4.210814e-11"	"282974"
"5599"	"1"	"1"	" 0.063212635"	"4.707369e-11"	"5599"
"3569"	"1"	"1"	"-0.341876775"	"5.800125e-11"	"3569"
"25776"	"1"	"1"	" 0.066208091"	"5.607889e-11"	"25776"
"1353"	"1"	"1"	"-0.074468040"	"6.035580e-11"	"1353"
"84273"	"1"	"1"	"-0.095074420"	"6.245960e-11"	"84273"
"91452"	"1"	"1"	" 0.077916170"	"5.881299e-11"	"91452"
"23022"	"1"	"1"	" 0.147115677"	"5.826529e-11"	"23022"
"645"	"1"	"1"	" 0.098824450"	"6.554598e-11"	"645"
"51574"	"1"	"1"	" 0.107299942"	"6.528335e-11"	"51574"
"7035"	"1"	"1"	" 0.133003768"	"4.714480e-11"	"7035"
"11257"	"1"	"2"	"-0.102764899"	"6.796973e-11"	"11257"
"1407"	"1"	"1"	" 0.298531521"	"4.998788e-11"	"1407"
"64375"	"1"	"1"	" 0.044424817"	"5.349420e-11"	"64375"
"79071"	"1"	"1"	" 0.115624247"	"6.134174e-11"	"79071"
"8540"	"1"	"1"	"-0.073143055"	"6.886033e-11"	"8540"
"201799"	"1"	"1"	"-0.208831904"	"7.382568e-11"	"201799"
"64240"	"1"	"1"	"-0.044002035"	"5.657711e-11"	"64240"
"4068"	"1"	"1"	" 0.132730274"	"5.890762e-11"	"4068"
"26153"	"1"	"1"	" 0.068228419"	"5.607889e-11"	"26153"
"9760"	"1"	"1"	"-0.211777743"	"7.822414e-11"	"9760"
"22845"	"1"	"1"	"-0.069929511"	"7.484399e-11"	"22845"
"7625"	"1"	"1"	" 0.051477044"	"6.872597e-11"	"7625"
"5625"	"1"	"1"	"-0.103830809"	"7.543400e-11"	"5625"
"26230"	"1"	"1"	"-0.097250692"	"7.940662e-11"	"26230"
"79774"	"1"	"1"	" 0.056961950"	"6.226363e-11"	"79774"
"101927886"	"1"	"1"	"-0.131011929"	"8.190135e-11"	"101927886"
"159686"	"1"	"1"	"-0.048801913"	"6.291997e-11"	"159686"
"6274"	"1"	"1"	"-0.070753420"	"6.897483e-11"	"6274"
"2151"	"1"	"1"	"-0.046518889"	"6.554598e-11"	"2151"
"100862671"	"1"	"1"	" 0.059031749"	"8.190135e-11"	"100862671"
"100996570"	"1"	"1"	"-0.044679361"	"6.776922e-11"	"100996570"
"57563"	"1"	"1"	" 0.079694741"	"9.298429e-11"	"57563"
"917"	"1"	"1"	" 0.130846516"	"7.208481e-11"	"917"
"1075"	"1"	"1"	" 0.161256814"	"1.014416e-10"	"1075"
"55824"	"1"	"1"	"-0.313250507"	"1.042247e-10"	"55824"
"79799"	"1"	"1"	"-0.060984068"	"7.365789e-11"	"79799"
"64231"	"1"	"1"	" 0.219144500"	"8.374543e-11"	"64231"
"27040"	"1"	"1"	" 0.157911879"	"8.501086e-11"	"27040"
"1316"	"1"	"1"	"-0.246665957"	"1.285331e-10"	"1316"
"2051"	"1"	"1"	" 0.146809069"	"1.001451e-10"	"2051"
"84056"	"1"	"1"	"-0.104234510"	"1.104174e-10"	"84056"
"60481"	"1"	"1"	"-0.112196753"	"1.261291e-10"	"60481"
"51200"	"1"	"1"	"-0.077068826"	"1.113046e-10"	"51200"
"57715"	"1"	"1"	"-0.051724732"	"1.000845e-10"	"57715"
"64150"	"1"	"1"	" 0.041530411"	"9.103785e-11"	"64150"
"11072"	"1"	"1"	" 0.109968536"	"9.040732e-11"	"11072"
"140809"	"1"	"1"	" 0.100769057"	"1.041158e-10"	"140809"
"154790"	"1"	"1"	"-0.046237664"	"1.001944e-10"	"154790"
"80006"	"1"	"1"	" 0.053530984"	"1.031038e-10"	"80006"
"101927330"	"1"	"2"	"-0.114616431"	"1.198775e-10"	"101927330"
"5937"	"1"	"1"	" 0.109779629"	"1.378508e-10"	"5937"
"9451"	"1"	"1"	"-0.135575483"	"1.381654e-10"	"9451"
"6019"	"1"	"1"	"-0.178647177"	"1.277816e-10"	"6019"
"8344"	"1"	"1"	"-0.113871462"	"1.335931e-10"	"8344"
"92259"	"1"	"1"	"-0.110727127"	"1.499066e-10"	"92259"
"6901"	"1"	"1"	" 0.074446078"	"1.329631e-10"	"6901"
"23240"	"1"	"1"	"-0.122775084"	"1.491975e-10"	"23240"
"93474"	"1"	"1"	" 0.083490160"	"1.035096e-10"	"93474"
"80176"	"1"	"1"	"-0.077740173"	"1.347935e-10"	"80176"
"84303"	"1"	"1"	" 0.083836681"	"1.376097e-10"	"84303"
"59283"	"1"	"1"	"-0.037441231"	"1.160000e-10"	"59283"
"79805"	"1"	"1"	" 0.166570492"	"1.142350e-10"	"79805"
"25806"	"1"	"1"	"-0.049331600"	"1.198775e-10"	"25806"
"283431"	"1"	"1"	" 0.081621746"	"1.173132e-10"	"283431"
"100507203"	"1"	"1"	"-0.045324544"	"1.172267e-10"	"100507203"
"117143"	"1"	"1"	" 0.078057507"	"1.455962e-10"	"117143"
"23382"	"1"	"1"	" 0.054643886"	"1.406354e-10"	"23382"
"222068"	"1"	"1"	" 0.083659743"	"1.615794e-10"	"222068"
"9371"	"1"	"2"	"-0.094214316"	"1.646979e-10"	"9371"
"23413"	"1"	"1"	" 0.037997656"	"1.435853e-10"	"23413"
"285972"	"1"	"1"	" 0.259741891"	"1.233201e-10"	"285972"
"56927"	"1"	"1"	" 0.063124243"	"1.686538e-10"	"56927"
"3007"	"1"	"1"	"-0.209356363"	"1.767681e-10"	"3007"
"84807"	"1"	"1"	" 0.157181689"	"1.620488e-10"	"84807"
"388389"	"1"	"1"	"-0.056931042"	"1.571625e-10"	"388389"
"643988"	"1"	"1"	"-0.062877018"	"1.767681e-10"	"643988"
"339535"	"1"	"1"	"-0.052726632"	"1.297215e-10"	"339535"
"1958"	"1"	"1"	"-0.380349016"	"1.971687e-10"	"1958"
"199"	"1"	"1"	" 0.116701044"	"1.830473e-10"	"199"
"375449"	"1"	"1"	" 0.166833368"	"1.575836e-10"	"375449"
"387357"	"1"	"1"	" 0.167976748"	"1.307852e-10"	"387357"
"6399"	"1"	"1"	"-0.111281827"	"1.989899e-10"	"6399"
"84171"	"1"	"1"	"-0.092654973"	"1.859476e-10"	"84171"
"54553"	"1"	"1"	" 0.086623751"	"1.674346e-10"	"54553"
"55285"	"1"	"1"	" 0.062543711"	"1.599324e-10"	"55285"
"56951"	"1"	"1"	"-0.081221598"	"2.156401e-10"	"56951"
"3725"	"1"	"1"	"-0.409446770"	"2.177465e-10"	"3725"
"1968"	"1"	"1"	"-0.123859686"	"2.198065e-10"	"1968"
"8502"	"1"	"1"	" 0.121182228"	"1.514951e-10"	"8502"
"132"	"1"	"1"	"-0.097958699"	"2.067868e-10"	"132"
"170394"	"1"	"1"	" 0.062585916"	"1.766107e-10"	"170394"
"22941"	"1"	"1"	"-0.066499347"	"1.560717e-10"	"22941"
"13"	"1"	"1"	"-0.051657905"	"1.690275e-10"	"13"
"146722"	"1"	"1"	" 0.109261971"	"1.656673e-10"	"146722"
"26184"	"1"	"1"	"-0.041841791"	"1.582269e-10"	"26184"
"3359"	"1"	"1"	"-0.195048188"	"2.122998e-10"	"3359"
"3698"	"1"	"1"	"-0.099288978"	"1.973749e-10"	"3698"
"121601"	"1"	"1"	"-0.043570509"	"1.620488e-10"	"121601"
"4638"	"1"	"1"	" 0.175501819"	"1.688161e-10"	"4638"
"8672"	"1"	"1"	"-0.082096180"	"2.177465e-10"	"8672"
"4709"	"1"	"1"	"-0.075838010"	"2.388103e-10"	"4709"
"1326"	"1"	"1"	"-0.188442958"	"2.370394e-10"	"1326"
"80727"	"1"	"1"	" 0.121905733"	"2.396751e-10"	"80727"
"3156"	"2"	"1"	"-0.088321989"	"2.534817e-10"	"3156"
"8895"	"1"	"1"	"-0.136020677"	"2.730621e-10"	"8895"
"57103"	"1"	"1"	" 0.096690811"	"2.565749e-10"	"57103"
"94015"	"1"	"1"	" 0.064422210"	"2.290304e-10"	"94015"
"1277"	"1"	"1"	" 0.172763754"	"2.505731e-10"	"1277"
"90799"	"1"	"1"	"-0.066135531"	"2.622959e-10"	"90799"
"23113"	"1"	"1"	" 0.091595344"	"2.655194e-10"	"23113"
"27109"	"1"	"1"	"-0.071356329"	"2.705294e-10"	"27109"
"2060"	"1"	"1"	"-0.143986352"	"3.180071e-10"	"2060"
"2152"	"1"	"1"	" 0.125885728"	"2.219785e-10"	"2152"
"51088"	"1"	"1"	"-0.136717233"	"2.940833e-10"	"51088"
"50809"	"1"	"1"	" 0.070528590"	"3.063756e-10"	"50809"
"3416"	"1"	"1"	"-0.101366708"	"3.060764e-10"	"3416"
"2956"	"1"	"1"	"-0.108067531"	"3.313366e-10"	"2956"
"2705"	"1"	"1"	"-0.059745881"	"2.481352e-10"	"2705"
"6906"	"1"	"1"	"-0.071548601"	"2.623519e-10"	"6906"
"8412"	"1"	"1"	"-0.188237736"	"3.097901e-10"	"8412"
"1201"	"1"	"1"	" 0.071269224"	"3.038041e-10"	"1201"
"2978"	"1"	"1"	"-0.044586896"	"2.727451e-10"	"2978"
"55761"	"1"	"1"	" 0.073871579"	"3.045737e-10"	"55761"
"4907"	"1"	"1"	"-0.176194167"	"3.057890e-10"	"4907"
"3310"	"1"	"1"	"-0.300945163"	"3.470821e-10"	"3310"
"51021"	"1"	"1"	"-0.067558336"	"3.491379e-10"	"51021"
"30000"	"1"	"1"	" 0.054701139"	"3.398710e-10"	"30000"
"240"	"1"	"1"	" 0.195257716"	"3.627628e-10"	"240"
"142"	"1"	"1"	"-0.085552751"	"3.988945e-10"	"142"
"1363"	"1"	"1"	" 0.133722508"	"3.468812e-10"	"1363"
"6623"	"1"	"1"	" 0.056285333"	"3.163711e-10"	"6623"
"51524"	"1"	"1"	" 0.077857243"	"3.899423e-10"	"51524"
"9847"	"1"	"1"	" 0.079006259"	"3.892625e-10"	"9847"
"112840"	"1"	"1"	" 0.058618266"	"3.388212e-10"	"112840"
"4005"	"1"	"1"	"-0.341919200"	"3.994325e-10"	"4005"
"51566"	"1"	"1"	"-0.086957927"	"4.038928e-10"	"51566"
"2664"	"1"	"1"	" 0.098954006"	"4.057122e-10"	"2664"
"135154"	"1"	"1"	" 0.087826088"	"3.333440e-10"	"135154"
"23774"	"1"	"1"	" 0.099119552"	"3.959919e-10"	"23774"
"9908"	"1"	"1"	"-0.060889063"	"4.576307e-10"	"9908"
"10963"	"1"	"1"	" 0.077777222"	"4.669851e-10"	"10963"
"203328"	"1"	"1"	"-0.176574148"	"4.813546e-10"	"203328"
"2626"	"1"	"1"	"-0.034762503"	"3.994325e-10"	"2626"
"6477"	"1"	"1"	" 0.084660912"	"4.265420e-10"	"6477"
"83759"	"1"	"1"	" 0.109073977"	"4.572246e-10"	"83759"
"822"	"1"	"1"	" 0.152616254"	"4.767007e-10"	"822"
"23193"	"1"	"1"	" 0.089321081"	"4.767007e-10"	"23193"
"5810"	"1"	"1"	" 0.047006464"	"4.110608e-10"	"5810"
"3140"	"1"	"1"	"-0.070894162"	"4.743979e-10"	"3140"
"9585"	"1"	"1"	" 0.076760550"	"3.994325e-10"	"9585"
"6774"	"1"	"1"	"-0.080789432"	"5.289177e-10"	"6774"
"28966"	"1"	"1"	" 0.079638409"	"3.650422e-10"	"28966"
"5436"	"1"	"1"	"-0.067325604"	"5.815792e-10"	"5436"
"84668"	"1"	"1"	"-0.100528415"	"5.149452e-10"	"84668"
"751071"	"1"	"1"	"-0.053799653"	"4.795463e-10"	"751071"
"2787"	"1"	"1"	"-0.091481444"	"5.595488e-10"	"2787"
"7429"	"1"	"1"	"-0.075151884"	"4.634479e-10"	"7429"
"6609"	"1"	"1"	"-0.058129479"	"4.706697e-10"	"6609"
"2744"	"1"	"1"	"-0.096693786"	"5.788380e-10"	"2744"
"7084"	"1"	"1"	" 0.039646397"	"4.207469e-10"	"7084"
"259230"	"1"	"1"	"-0.087515112"	"5.798784e-10"	"259230"
"84314"	"1"	"1"	"-0.108999041"	"5.422124e-10"	"84314"
"6277"	"1"	"1"	" 0.127317116"	"6.046702e-10"	"6277"
"84798"	"1"	"1"	" 0.085758951"	"5.648659e-10"	"84798"
"91748"	"1"	"1"	"-0.081376860"	"4.504561e-10"	"91748"
"1368"	"1"	"1"	"-0.116405259"	"5.118050e-10"	"1368"
"91978"	"1"	"1"	" 0.063390619"	"4.634479e-10"	"91978"
"7170"	"1"	"1"	"-0.056672052"	"5.648659e-10"	"7170"
"3043"	"1"	"1"	" 0.373117066"	"5.524653e-10"	"3043"
"56950"	"1"	"1"	" 0.087392239"	"7.142290e-10"	"56950"
"8692"	"1"	"1"	" 0.071555023"	"6.923023e-10"	"8692"
"101928973"	"1"	"1"	"-0.054857311"	"5.777450e-10"	"101928973"
"11344"	"1"	"1"	"-0.062043053"	"7.461719e-10"	"11344"
"55653"	"1"	"1"	"-0.178036030"	"7.855921e-10"	"55653"
"2149"	"1"	"1"	" 0.143789499"	"5.408277e-10"	"2149"
"57585"	"1"	"1"	" 0.103239690"	"6.984751e-10"	"57585"
"221188"	"1"	"1"	"-0.156506278"	"7.667720e-10"	"221188"
"79690"	"1"	"1"	" 0.146606496"	"6.557114e-10"	"79690"
"57474"	"1"	"1"	"-0.111732169"	"7.278553e-10"	"57474"
"54881"	"1"	"1"	"-0.117818386"	"8.236294e-10"	"54881"
"29950"	"1"	"1"	"-0.111244684"	"7.855921e-10"	"29950"
"221914"	"1"	"1"	" 0.111429540"	"5.686912e-10"	"221914"
